id.num,usetype,variable,Energy Atlas 2016,Simulation 2018
258,res_total,usage,5708774,12907889.577015609
259,commercial,kwh.per.m2,155.38290501466267,448.2114798435106
259,commercial,m2,533916.606799,110179.0284
259,commercial,usage,82961513.4,49383505.36688418
259,res_total,kwh.per.m2,52.65752114214417,164.55456886074694
259,res_total,m2,2783140.786373,2286862.377534649
259,res_total,usage,146553294.8,376313652.5790768
260,commercial,kwh.per.m2,205.08633704762835,215.1841139305095
260,commercial,m2,1599150.766069,259621.3411861111
260,commercial,usage,327963973,55866388.26058381
260,industrial,kwh.per.m2,240.7610814135489,625.7293519041577
260,industrial,m2,1087136.04152,1004648.3278070518
260,industrial,usage,261740049,628637947.0503024
260,institutional,kwh.per.m2,297.81518645772485,540.7520993196907
260,institutional,m2,204308.654383,103226.4853
260,institutional,usage,60846220,55819938.63136819
260,res_total,kwh.per.m2,74.17474645419746,93.00620365879189
260,res_total,m2,6929031.086306,5676858.480787424
260,res_total,usage,513959124,527983056.0062551
261,commercial,kwh.per.m2,200.23373608590708,47.969790679910574
261,commercial,m2,342974.557347,49237
261,commercial,usage,68675077,2361888.583706757
261,res_total,kwh.per.m2,59.65000674967753,145.15452995378013
261,res_total,m2,507581.300486,441904.1641115196
261,res_total,usage,30277228,64144391.226225734
262,commercial,kwh.per.m2,206.9941866927003,466.97526651787234
262,commercial,m2,2201368.543632,1052020.17735
262,commercial,usage,455670491.3,491267402.7001956
262,institutional,kwh.per.m2,285.179032494066,752.7188130242922
262,institutional,m2,143055.012296,225765.4871
262,institutional,usage,40796290,169937929.47176316
262,res_total,kwh.per.m2,56.5650177153826,99.31565430325652
262,res_total,m2,4273456.709875,3575628.8948935075
262,res_total,usage,241728154.5,355115923.24197876
263,commercial,kwh.per.m2,171.84829614454654,439.75519588973475
263,commercial,m2,1098851.481432,528418.0799
263,commercial,usage,188835754.8,232374596.23810202
263,industrial,kwh.per.m2,127.68953445917955,1768.9787354014104
263,industrial,m2,118115.573558,236814.0841
263,industrial,usage,15082122.6,418919079.01646125
263,res_total,kwh.per.m2,58.578802765066314,98.4438718024067
263,res_total,m2,1422386.550544,1390244.6096428605
263,res_total,usage,83321701.2,136861062.1256687
264,res_total,kwh.per.m2,59.11909346006689,142.66508280784424
264,res_total,m2,15554.470581,15289.853599999999
264,res_total,usage,919566.2,2181328.2299638153
265,industrial,kwh.per.m2,81.76547352047868,658.97983622345
265,industrial,m2,228977.187973,127091.4734
265,industrial,usage,18722428.2,83750718.32652895
265,res_total,kwh.per.m2,73.17314593743262,113.65749911576731
265,res_total,m2,670912.857047,311347.76897202944
265,res_total,usage,49092804.4,35387008.77663456
266,commercial,kwh.per.m2,169.96093882794668,473.82090932885035
266,commercial,m2,921583.174229,325238.02275
266,commercial,usage,156633141.5,154104575.68772233
266,institutional,kwh.per.m2,351.10984998587134,718.636721471704
266,institutional,m2,68974.624611,54770.9601
266,institutional,usage,24217670.1,39360423.19812151
266,res_total,kwh.per.m2,67.34946654236302,80.8232091764383
266,res_total,m2,3855179.254266,3104126.7004592726
266,res_total,usage,259644266.2,250885481.621387
267,commercial,kwh.per.m2,159.11576825346296,518.6285319906966
267,commercial,m2,34625.041003,10333.499249999999
267,commercial,usage,5509390,5359247.546354464
267,res_total,kwh.per.m2,53.99518412130173,121.83621993358955
267,res_total,m2,662375.442959,473402.6941490476
267,res_total,usage,35765084,57677594.76149719
268,commercial,kwh.per.m2,156.1833681140278,294.8812011346131
268,commercial,m2,270957.17368,24224.83625
268,commercial,usage,42319004,7143448.810689317
268,res_total,kwh.per.m2,73.22235193405605,141.91428963304529
268,res_total,m2,352049.972708,303301.03879066097
268,res_total,usage,25777927,43042751.46494136
269,commercial,kwh.per.m2,183.89891110429673,310.70796045129646
269,commercial,m2,129503.06588,19260.957
269,commercial,usage,23815472.8,5984532.665810121
269,res_total,kwh.per.m2,48.59235243709215,182.46578392695196
269,res_total,m2,1362345.942928,949307.1596595467
269,res_total,usage,66199594.2,173216075.07474732
271,res_total,kwh.per.m2,62.79918995540858,82.25554044477249
271,res_total,m2,367714.997859,119858.46519999999
271,res_total,usage,23092204,9859022.831906956
272,commercial,kwh.per.m2,177.94977356720892,349.81024772746264
272,commercial,m2,125938.935188,15970.57835
272,commercial,usage,22410805,5586671.968964351
272,industrial,kwh.per.m2,98.79757241669286,2453.0055125509666
272,industrial,m2,1063569.523316,841303.9625900649
272,industrial,usage,105078087,2063723257.9644012
272,res_total,kwh.per.m2,64.49439512061123,178.83803768990734
272,res_total,m2,422566.787119,297807.462975
272,res_total,usage,27253189.3333,53259302.28785873
273,commercial,kwh.per.m2,218.9934984279471,746.3953337797946
273,commercial,m2,385565.380279,40341.825
273,commercial,usage,84436311.5,30110949.93616106
273,industrial,kwh.per.m2,205.43726021998668,1195.07522160479
273,industrial,m2,792228.195731,641837.669325
273,industrial,usage,162753190,767044294.9028763
273,institutional,kwh.per.m2,138.43687488209733,366.19583732025666
273,institutional,m2,173313.519396,37187.5913
273,institutional,usage,23992982,13617941.134026991
273,res_total,kwh.per.m2,49.30544374628681,221.25008430123737
273,res_total,m2,2073674.484968,1458171.8843042965
273,res_total,usage,102243440.6667,322620652.32801974
274,commercial,kwh.per.m2,132.78140056032078,754.8395511075124
274,commercial,m2,105100.792288,16276.5445
274,commercial,usage,13955430.4,12286179.54396145
274,res_total,kwh.per.m2,44.36377268161506,276.33831282388155
274,res_total,m2,623255.197398,505213.5055133333
274,res_total,usage,27649951.9,139609847.7293933
275,commercial,kwh.per.m2,199.0108915948068,391.2251870841191
275,commercial,m2,162228.983757,43989.822199999995
275,commercial,usage,32285334.7,17209926.419992134
275,industrial,kwh.per.m2,118.22141198772508,2669.501298248971
275,industrial,m2,18337.101237,15381.8246
275,industrial,usage,2167838,41061800.73913796
275,res_total,kwh.per.m2,47.646337709976144,125.97270368876016
275,res_total,m2,1316177.425466,933964.8768907464
275,res_total,usage,62711034.1,117654080.69226736
276,res_total,kwh.per.m2,54.07923107824059,139.60598854501978
276,res_total,m2,283521.468303,232470.56789873017
276,res_total,usage,15332623,32454283.439124368
277,industrial,kwh.per.m2,20.595478689885006,621.7876223013744
277,industrial,m2,103346.22623,72890.82639999999
277,industrial,usage,2128465,45322613.634838246
277,res_total,kwh.per.m2,71.64548908459047,176.0857601499563
277,res_total,m2,358302.809123,340695.4215
277,res_total,usage,25670780,59991612.274437256
278,commercial,kwh.per.m2,210.66081524013916,568.3411162306107
278,commercial,m2,84748.717884,9016.3166
278,commercial,usage,17853234,5124343.440732585
278,res_total,kwh.per.m2,57.3678107670203,158.58917663099257
278,res_total,m2,1655009.252237,1318806.0908699213
278,res_total,usage,94944257.6,209148372.08699876
279,res_total,kwh.per.m2,54.74873105235638,50.73105444037972
279,res_total,m2,1127720.995779,923763.4904524871
279,res_total,usage,61741293.5,46863495.92418032
280,commercial,kwh.per.m2,166.25841997891663,298.9395943013572
280,commercial,m2,518497.031374,231861.4922
280,commercial,usage,86204497.2,69312580.4123753
280,res_total,kwh.per.m2,66.00274792271769,80.4031720478703
280,res_total,m2,2424459.211719,1829379.1623450161
280,res_total,usage,160020970.2,147087887.53081518
281,commercial,kwh.per.m2,93.68415088763543,203.04794888698711
281,commercial,m2,126413.948227,2381.1199
281,commercial,usage,11842983.4,483481.5117489879
281,res_total,kwh.per.m2,64.89939093302618,147.01745816410772
281,res_total,m2,615443.541546,532759.2977997578
281,res_total,usage,39941911,78324917.7758153
282,commercial,kwh.per.m2,175.42624163011362,730.255285281959
282,commercial,m2,339121.77703399997,27545.4074
282,commercial,usage,59490858.8,20115179.339094784
282,industrial,kwh.per.m2,118.96976180075654,1625.2604291356731
282,industrial,m2,1233693.032401,809380.0990819872
282,industrial,usage,146772166.2,1315453447.167864
282,res_total,kwh.per.m2,63.340200406138045,136.6302351721742
282,res_total,m2,1932222.885549,1544120.8021297837
282,res_total,usage,122387384.8,210973588.3292386
283,res_total,kwh.per.m2,60.01695404498455,182.9808056805272
283,res_total,m2,389984.311474,22156.9287
283,res_total,usage,23405670.5,4054292.6649319963
284,commercial,kwh.per.m2,206.00470465429967,401.74738127389134
284,commercial,m2,205368.491807,19326.823099999998
284,commercial,usage,42306875.5,7764500.56876875
284,industrial,kwh.per.m2,235.8073869729185,595.0218515274939
284,industrial,m2,648132.855641,584024.72195
284,industrial,usage,152834515.1,347507471.3925189
284,res_total,kwh.per.m2,72.79725773624682,124.62295942798958
284,res_total,m2,2001785.957762,1548719.5787629106
284,res_total,usage,145724528.3,193006017.22950333
285,commercial,kwh.per.m2,171.32204417181214,462.56568607772385
285,commercial,m2,348366.275855,67409.91219999999
285,commercial,usage,59682822.5,31181512.285232123
285,industrial,kwh.per.m2,103.05325934235417,1046.7590649450635
285,industrial,m2,48083.80571,62068.7196
285,industrial,usage,4955192.9,64970994.89083334
285,res_total,kwh.per.m2,64.0853972446154,73.35334166816298
285,res_total,m2,2231118.406807,1450157.3330565074
285,res_total,usage,142982109.4,106373886.32428601
286,commercial,kwh.per.m2,161.7147714565007,249.7062674242209
286,commercial,m2,173867.407082,11409.1419
286,commercial,usage,28116928,2848934.238362284
286,res_total,kwh.per.m2,50.6791992737377,135.39841827625625
286,res_total,m2,1418683.344061,1123332.401697919
286,res_total,usage,71897735.9,152097430.38836634
287,res_total,kwh.per.m2,70.07045877046738,86.55760378859854
287,res_total,m2,549453.240004,479105.90556204686
287,res_total,usage,38500440.6,41470259.146417364
288,res_total,kwh.per.m2,72.21585373930328,101.92738695887559
288,res_total,m2,462741.853342,236782.73622734693
288,res_total,usage,33417298,24134645.58062616
289,commercial,kwh.per.m2,169.88802169763824,305.3249103221013
289,commercial,m2,2584108.279166,562903.7915406162
289,commercial,usage,439009043.4,171868549.67210943
289,res_total,kwh.per.m2,46.087486651332654,120.69404331556805
289,res_total,m2,6190777.582612,5372789.853797767
289,res_total,usage,285317379.2,648463731.3397123
290,commercial,kwh.per.m2,166.28792830263004,956.6905138487833
290,commercial,m2,124178.887853,18813.829299999998
290,commercial,usage,20649450,17999012.020480294
290,res_total,kwh.per.m2,58.0780843210551,144.46813295675466
290,res_total,m2,1105286.129018,851027.5775583758
290,res_total,usage,64192901,122946365.22456828
291,res_total,kwh.per.m2,65.69452866232156,77.88872590275733
291,res_total,m2,91956.411333,12793.259
291,res_total,usage,6041033.1,996450.6436539834
293,res_total,kwh.per.m2,71.34601583605513,61.7916194310456
293,res_total,m2,535725.1494999999,160115.24025
293,res_total,usage,38221855,9893779.990638435
294,industrial,kwh.per.m2,122.31928981346643,151.8652747719619
294,industrial,m2,602546.189668,610189.54245
294,industrial,usage,73703022,92666602.52714695
294,res_total,kwh.per.m2,62.41534923927735,49.81975080518373
294,res_total,m2,131377.291002,47922.73042857143
294,res_total,usage,8199959.5,2387498.487855424
296,res_total,kwh.per.m2,58.58925475368646,141.1146127587749
296,res_total,m2,561003.962897,492649.2247129629
296,res_total,usage,32868804.1,69520004.57128045
297,res_total,kwh.per.m2,58.65001683649486,164.99398283377707
297,res_total,m2,604225.504296,469644.3558639535
297,res_total,usage,35437836,77488492.78939743
298,commercial,kwh.per.m2,156.89216315303904,449.6826074213475
298,commercial,m2,303890.172344,17378.6172
298,commercial,usage,47677986.5,7814861.895873478
298,industrial,kwh.per.m2,97.06611944652848,1777.7745239965989
298,industrial,m2,284629.429481,219819.05099999998
298,industrial,usage,27627874.2,390788708.7569091
298,res_total,kwh.per.m2,61.411976354457764,110.09090310026944
298,res_total,m2,2148050.489999,1906102.351462472
298,res_total,usage,131916025.9,209844529.27405074
299,commercial,kwh.per.m2,215.76421463605598,887.9388710340876
299,commercial,m2,124109.303506,37796.4579
299,commercial,usage,26778346.4,33560944.15681342
299,institutional,kwh.per.m2,191.6411450171136,1132.6170215963116
299,institutional,m2,40573.341384,36801.0344
299,institutional,usage,7775521.6,41681477.973791406
299,res_total,kwh.per.m2,64.59126125971898,85.85752181307208
299,res_total,m2,1292261.127467,1091738.1386018929
299,res_total,usage,83468776.1,93733931.04917473
300,res_total,kwh.per.m2,56.59422130784629,123.58209989170687
300,res_total,m2,81886.840969,62004.432799999995
300,res_total,usage,4634322,7662638.008018225
301,commercial,kwh.per.m2,155.66654476571068,411.79856234290946
301,commercial,m2,1090659.666504,192402.35655
301,commercial,usage,169779221.8,79231013.81867787
301,industrial,kwh.per.m2,97.0451530485719,1735.3010122519654
301,industrial,m2,1225915.47195,1032160.9598333333
301,industrial,usage,118969154.6,1791109958.4057434
301,res_total,kwh.per.m2,66.89149709755425,101.35577646345358
301,res_total,m2,2966184.68728,2539791.155574501
301,res_total,usage,198412534.4,257422504.6282656
302,commercial,kwh.per.m2,163.08905537556353,457.48800926564627
302,commercial,m2,315747.010622,66793.05619999999
302,commercial,usage,51494881.7,30557022.313706428
302,industrial,kwh.per.m2,98.15407531629862,2562.981949304913
302,industrial,m2,47314.290161,44543.5991
302,industrial,usage,4644090.4,114164440.45037457
302,res_total,kwh.per.m2,59.14076691012774,148.79847146313853
302,res_total,m2,1785378.824398,1632199.765493803
302,res_total,usage,105588672.9,242868830.22797102
303,commercial,kwh.per.m2,196.29976145572581,431.54223997230514
303,commercial,m2,66874.645199,8113.9789
303,commercial,usage,13127476.9,3501524.6295940205
303,res_total,kwh.per.m2,44.39502381698985,208.93376528743678
303,res_total,m2,547233.322819,378238.7269
303,res_total,usage,24294436.4,79026841.3887435
304,commercial,kwh.per.m2,157.91016330775452,614.5598136979448
304,commercial,m2,111468.828423,16337.9514
304,commercial,usage,17602060.9,10040648.368590077
304,res_total,kwh.per.m2,45.88118418874882,268.5469955187002
304,res_total,m2,608703.521799,533698.401263782
304,res_total,usage,27928038.4,143323102.17252234
305,commercial,kwh.per.m2,100.38916276274372,722.8795850267828
305,commercial,m2,208153.537941,10577.7798
305,commercial,usage,20896359.4,7646461.072328686
305,res_total,kwh.per.m2,43.43596892956377,220.0161459457082
305,res_total,m2,1241721.709661,1183072.83243
305,res_total,usage,53935385.6,260295124.96432123
306,commercial,kwh.per.m2,172.04734838664277,1337.4621902254553
306,commercial,m2,62560.601491,10160.9375
306,commercial,usage,10763385.6,13589869.723493962
306,res_total,kwh.per.m2,46.48801332558674,214.38264945083245
306,res_total,m2,599796.911189,486163.30455
306,res_total,usage,27883366.8,104224977.29520094
309,commercial,kwh.per.m2,184.44270373622004,503.28595098773815
309,commercial,m2,32879.765245,5889.7671
309,commercial,usage,6064432.8,2964237.036019793
309,res_total,kwh.per.m2,36.47899650177913,114.2209777567777
309,res_total,m2,796802.274936,620876.5515363637
309,res_total,usage,29066547.4,70917126.78273983
311,commercial,kwh.per.m2,127.09507582707081,106.22600971605621
311,commercial,m2,186349.296744,4654.527411111111
311,commercial,usage,23684078,494431.87399633887
311,res_total,kwh.per.m2,39.64252448664061,84.12648799170786
311,res_total,m2,1684036.608781,1302791.7039461539
311,res_total,usage,66759462.5,109599290.63772275
312,commercial,kwh.per.m2,120.45966442121036,283.05549921152755
312,commercial,m2,50746.40569,6591.905299999999
312,commercial,usage,6112895,1865875.0454466143
312,res_total,kwh.per.m2,45.21110459691398,226.08972396977848
312,res_total,m2,334563.026824,300089.80695
312,res_total,usage,15125964,67847221.61946961
313,institutional,kwh.per.m2,247.97755536327145,1005.9844545507867
313,institutional,m2,51335.039098,23984.6433
313,institutional,usage,12729937.5,24128178.30774568
313,res_total,kwh.per.m2,53.87724859807504,196.87608612243326
313,res_total,m2,682254.54819,556437.32375
313,res_total,usage,36757997.9,109549202.47234127
314,res_total,kwh.per.m2,41.94362914222437,232.07555359089926
314,res_total,m2,622072.820917,520613.31865
314,res_total,usage,26091991.7,120821624.13249399
315,commercial,kwh.per.m2,154.56410912289104,402.78419947563026
315,commercial,m2,148204.904295,22297.1148
315,commercial,usage,22907159,8980925.535334228
315,res_total,kwh.per.m2,65.63148916035763,135.42734338606726
315,res_total,m2,576451.96664,531457.3276764281
315,res_total,usage,37833401,71973854.0102773
316,commercial,kwh.per.m2,110.73384621480386,240.4542074560507
316,commercial,m2,1815488.222183,876409.7744999999
316,commercial,usage,201035993.6,210736417.7341336
316,institutional,kwh.per.m2,143.1486935350586,408.39854902922036
316,institutional,m2,63920.422701999996,77981.189
316,institutional,usage,9150125,31847404.4391734
316,res_total,kwh.per.m2,46.58615621839291,122.11729409634893
316,res_total,m2,1909542.476159,1652282.3864000165
316,res_total,usage,88958244.1,201772254.11022806
317,commercial,kwh.per.m2,117.61114912287049,245.8084629704752
317,commercial,m2,51264.247012,1152.4244999999999
317,commercial,usage,6029247,283275.6950345184
317,industrial,kwh.per.m2,92.64743758369622,636.8291064108497
317,industrial,m2,842749.961967,705286.6738999999
317,industrial,usage,78078624.5,449147082.3032173
317,res_total,kwh.per.m2,48.52953262890657,164.22190626844917
317,res_total,m2,168467.791819,141980.6493
317,res_total,usage,8175663.2,23316332.881278154
318,commercial,kwh.per.m2,155.0633008375455,344.5528750710521
318,commercial,m2,1070864.731391,115558.63749595959
318,commercial,usage,166051820,39816060.788526356
318,res_total,kwh.per.m2,56.11781513587219,126.10898222234447
318,res_total,m2,4163400.471567,3215901.506907895
318,res_total,usage,233640938,405554065.96345854
319,res_total,kwh.per.m2,55.176043009548444,110.98663983486868
319,res_total,m2,2407510.824526,2064715.47696875
319,res_total,usage,132836920.8,229155833.00380975
320,commercial,kwh.per.m2,234.72002772006545,545.4348321872902
320,commercial,m2,697732.095087,310492.4238
320,commercial,usage,163771696.7,169353383.07077798
320,industrial,kwh.per.m2,132.4429809195306,3260.5365472403005
320,industrial,m2,22105.33982,23096.5193
320,industrial,usage,2927697.1,75307045.29169096
320,res_total,kwh.per.m2,81.7789034686522,106.6633842137361
320,res_total,m2,1608745.602103,1384019.973317658
320,res_total,usage,131561451.3,147624254.17346615
321,commercial,kwh.per.m2,118.15678131208081,411.64141353969046
321,commercial,m2,1645823.468112,701485.05726
321,commercial,usage,194465203.6,288760300.5474771
321,res_total,kwh.per.m2,59.00192800661358,68.05684302737829
321,res_total,m2,2525857.91236,2203123.9660564284
321,res_total,usage,149030486.7,149937661.92775744
322,industrial,kwh.per.m2,62.5556995759036,1071.8586998122362
322,industrial,m2,153878.304699,84982.97456470587
322,industrial,usage,9625965,91089740.62310198
322,res_total,kwh.per.m2,77.60295001644747,76.14976070393642
322,res_total,m2,449574.33954,398877.62502683816
322,res_total,usage,34888295,30374435.695948206
323,commercial,kwh.per.m2,252.64416117603386,373.2883168807737
323,commercial,m2,162719.883209,63404.8074
323,commercial,usage,41110228.4,23668273.836495627
323,res_total,kwh.per.m2,63.756576472304,93.8190548532401
323,res_total,m2,667984.833196,649340.8715044907
323,res_total,usage,42588426.1,60920546.84213055
324,commercial,kwh.per.m2,139.505446301348,1376.3453528058772
324,commercial,m2,50496.961135,4699.9039
324,commercial,usage,7044601.1,6468690.891399219
324,res_total,kwh.per.m2,45.087397622200974,221.74589638556893
324,res_total,m2,860653.392,619168.8384
324,res_total,usage,38804621.7,137298149.08501947
325,institutional,kwh.per.m2,324.9466331108767,486.4202160579026
325,institutional,m2,16373.596332,8923.8811
325,institutional,usage,5320545,4340756.172737034
325,res_total,kwh.per.m2,57.52864946297943,168.59537016048512
325,res_total,m2,587774.705571,584926.1771
325,res_total,usage,33813885,98615845.34473197
326,res_total,kwh.per.m2,43.27687761261203,84.85588462697098
326,res_total,m2,26182.387975,17823.6082
326,res_total,usage,1133092,1512438.0410555338
327,commercial,kwh.per.m2,158.34780985115066,1059.6882096459833
327,commercial,m2,60145.309297,4312.510899999999
327,commercial,usage,9523878,4569916.954699787
327,institutional,kwh.per.m2,138.03674350869318,2308.115417927165
327,institutional,m2,28697.272185,6486.3709
327,institutional,usage,3961278,14971292.680684099
327,res_total,kwh.per.m2,58.16240046667873,173.9450501327027
327,res_total,m2,738421.84393,627585.9046106103
327,res_total,usage,42948387,109165461.64007019
328,commercial,kwh.per.m2,171.49279132860104,470.4078802862688
328,commercial,m2,771302.724011,404293.27509999997
328,commercial,usage,132272857.1,190182742.5537843
328,res_total,kwh.per.m2,97.28122751008904,64.03989822481347
328,res_total,m2,1897784.207964,1677255.41153475
328,res_total,usage,184618777.3,107411265.85170302
329,commercial,kwh.per.m2,173.69490166056363,519.629689241157
329,commercial,m2,695220.555385,104918.70525
329,commercial,usage,120756266,54518874.20464206
329,res_total,kwh.per.m2,53.8988817630807,146.54432505522
329,res_total,m2,3497522.585508,2705351.757104293
329,res_total,usage,188512556.3,396453947.2818021
331,commercial,kwh.per.m2,220.64699335746775,570.3827536785066
331,commercial,m2,73470.47949,6415.7669
331,commercial,usage,16211040.4,3659442.7913814154
331,industrial,kwh.per.m2,95.69571742253501,861.8639610735224
331,industrial,m2,489957.322677,380265.07718333334
331,industrial,usage,46886817.5,327736765.6791564
331,res_total,kwh.per.m2,52.2223802014372,194.07291565124095
331,res_total,m2,851387.24678,609323.9312166666
331,res_total,usage,44461468.5,118253271.90729468
332,commercial,kwh.per.m2,122.32269572740303,416.77144699606737
332,commercial,m2,276427.023611,34158.4939
332,commercial,usage,33813298.7,14236284.929909341
332,industrial,kwh.per.m2,249.44922376671485,959.311552685024
332,industrial,m2,679754.807169,394547.8793
332,industrial,usage,169564309,378494338.6998664
332,institutional,kwh.per.m2,300.3539862536222,1057.4650602701138
332,institutional,m2,85275.106282,15423.258
332,institutional,usage,25612718.1,16309556.450531514
332,res_total,kwh.per.m2,45.19249467854754,196.54013727234403
332,res_total,m2,1142512.361118,891643.6016583333
332,res_total,usage,51632983.8,175243755.86793607
333,res_total,kwh.per.m2,49.85514150888209,73.58224571051159
333,res_total,m2,425989.891057,382941.70210188924
333,res_total,usage,21237786.3,28177710.416862745
334,commercial,kwh.per.m2,201.34037523320117,602.6389037504448
334,commercial,m2,136199.885732,18088.2803
334,commercial,usage,27422536.1,10900701.410722766
334,institutional,kwh.per.m2,174.6228892872466,1753.6101848475266
334,institutional,m2,37423.000654,11991.9036
334,institutional,usage,6534912.5,21029124.28866972
334,res_total,kwh.per.m2,63.589934258284494,118.51294966997747
334,res_total,m2,1723804.1095429999,1577782.8415176012
334,res_total,usage,109616590,186987698.4869295
335,commercial,kwh.per.m2,134.90296175740002,367.81150560238774
335,commercial,m2,1811886.744485,584376.1435235294
335,commercial,usage,244428888.2,214940269.18750638
335,institutional,kwh.per.m2,190.18620780709549,512.0276140345525
335,institutional,m2,115823.09913,34896.027
335,institutional,usage,22027956,17867729.444095325
335,res_total,kwh.per.m2,64.68771066357415,83.64559958414227
335,res_total,m2,4221219.489744,2999974.813776324
335,res_total,usage,273061025,250934692.03564617
